Date,R1,R1_Change,R2,R2_Change,Cash,Cash_Change,Strategy_Allocation,Strategy,Strategy_Change,RiskAve_Change,AllAve_Change
2017-09-01,689.8793199377009,0,396.3557979989362,0.00202634160880748,225.67557938179206,0.00011155804431000618,RiskOne,717.2483112523237,0,0.00101317080440374,0.0007126332177058288
2017-09-05,687.6229692799727,-0.003270645448441532,393.93160453052565,-0.006116205390836991,225.68179229280923,2.7530276134381693E-05,RiskOne,714.9024463277239,-0.0032706454484415816,-0.004693425419639262,-0.0031197735210480473
2017-09-06,688.1847522885138,0.0008169927905830197,394.7330927095022,0.0020345871459888044,225.6880699198493,2.781627607746798E-05,RiskOne,715.4865164723437,0.0008169927905829803,0.0014257899682859122,0.0009597987375497642
2017-09-07,690.4263960898827,0.0032573284919703714,395.93411096295375,0.0030426084755336043,225.69425047284102,2.7385377498757168E-05,RiskOne,717.8170910880698,0.0032573284919704504,0.0031499684837519876,0.002109107448334244
2017-09-08,690.4263960898827,0,395.93411096295375,0,225.7129528886725,8.286615982590437E-05,RiskOne,717.8170910880698,0,0,2.762205327530146E-05
2017-09-11,694.0616917596451,0.005265290681744297,399.1207020463888,0.008048286306236493,225.71919815767723,2.766907669583544E-05,RiskOne,721.5966067289726,0.005265290681744263,0.006656788493990395,0.004447082021558875
2017-09-12,695.1843153744777,0.0016174694960997748,399.9221488981621,0.0020080312739080507,225.72547578468877,2.7811666277275368E-05,RiskOne,722.7637672288458,0.0016174694960998347,0.0018127503850039128,0.0012177708120950338
2017-09-13,694.3399618968978,-0.0012145749823557828,399.9221488981621,0,225.7317210536934,2.7667541658463133E-05,RiskOne,721.8859164390165,-0.0012145749823557917,-0.0006072874911778914,-0.0003956358135657732
2017-09-14,694.6209564441905,0.0004046930361391008,400.32326894486886,0.0010029953274953405,225.73809575466984,2.8240164681732305E-05,RiskOne,722.1780586422863,0.0004046930361391588,0.0007038441818172207,0.0004786428427720579
2017-09-15,694.9019524989452,0.0004045314961316224,400.7243996080312,0.0010020168555767751,225.6147699298569,-0.000546322606295846,RiskOne,722.4702024128222,0.00040453149613159134,0.0007032741758541988,0.00028674191513751717
2017-09-18,695.4637159424886,0.0008084067709455793,401.52584806752,0.0019999991522171674,225.62114462883235,2.8254794566130092E-05,RiskOne,723.0542522162592,0.0008084067709456268,0.0014042029615813733,0.0009455535725762923
2017-09-19,695.7447119054624,0.0004040411548903625,402.32729652700874,0.001996007139630088,225.62742225387473,2.7823744324525766E-05,RiskOne,723.346395891373,0.0004040411548903481,0.0012000241472602253,0.0008092906796149922
2017-09-20,695.46348878284,-0.00040420447013128614,401.9253659965893,-0.000999013822549581,225.63373223690405,2.7966383546382378E-05,RiskOne,723.0540160447003,-0.000404204470131361,-0.0007016091463404335,-0.00045841730304482824
2017-09-21,694.6191380694171,-0.0012140834523185547,401.52344612511257,-0.0009999863295020535,225.64017165178876,2.8539238441269624E-05,RiskOne,722.176168128688,-0.0012140834523185506,-0.001107034890910304,-0.0007285101811264462
2017-09-22,695.1809014567634,0.0008087358331468839,402.30489560697765,0.0019462113343726736,225.65961821081433,8.618394004585389E-05,RiskOne,722.7602178736984,0.0008087358331468599,0.0013774735837597787,0.0009470437025218037
2017-09-25,693.2075568125,-0.0028386059515275023,401.89974837695587,-0.001007065125097502,225.6661870573736,2.9109535021647894E-05,RiskOne,720.7085864177147,-0.002838605951527544,-0.0019228355383125021,-0.0012721871805344521
2017-09-26,692.6448888055486,-0.0008116876416331346,401.49461180598684,-0.0010080538059681293,225.53009683051633,-0.0006030598940490903,RiskOne,720.1235961649006,-0.0008116876416331038,-0.000909870723800632,-0.0008076004472167848
